NOMBRE_ESCUELA;FK_ID_COMUNA
ESCUELA BASICA PARTICULAR BREMEN;SANTIAGO SUR
COLEGIO POLIV. CARDENAL RAUL SILVA HENRIQUEZ;CORDILLERA
ESCUELA BASICA PARTICULAR ESJELAVI;CORDILLERA
ESC. BAS. Y ESP. CENTRO INTEGRAL ALTAIR DE BA;SANTIAGO NORTE
ESCUELA BASICA PARTICULAR EL REY;SANTIAGO PONIENTE
ESC.BAS.NUEVOS CASTANOS DE MAIPU;SANTIAGO PONIENTE
CENTRO EDUCACIONAL LAURA VICUNA;SANTIAGO PONIENTE
COLEGIO PAUL HARRIS SCHOOL;SANTIAGO SUR
COLEGIO SAN NICOLÁS DIÁCONO;SANTIAGO NORTE
ESCUELA BÁSICA 1737 LOS ALERCES DE MAIPÚ;SANTIAGO PONIENTE
ESCUELA PUERTO FUTURO;SANTIAGO PONIENTE
COLEGIO PUELMAPU;SANTIAGO ORIENTE
ESC. BAS. Y ESP. PART. KIMKELEN;SANTIAGO SUR
CENTRO EDUCACIONAL DE ADULTOS RAFAEL SOTOMAYO;CORDILLERA
ESCUELA BASICA QUITALMAHUE;CORDILLERA
INSTITUTO CRISTIANO LUIS GANDARILLAS;SANTIAGO PONIENTE
COLEGIO SANTA CRUZ DE CHICUREO;SANTIAGO NORTE
COLEGIO POLIVALENTE ANTARES;CORDILLERA
ESCUELA BASICA PART. CRISTIANO DE LOS HEROES;SANTIAGO PONIENTE
COLEGIO MONTESSORI PUCALAN;SANTIAGO NORTE
ESCUELA BASICA RAICES ALTAZOR;CORDILLERA
LICEO MUNICIPAL DE ADULTO MIGUEL CAMPINO LARRAIN;SANTIAGO SUR
ESCUELA RAIMAPU-TIERRA FLORIDA;CORDILLERA
COLEGIO ALAMIRO PEREZ;SANTIAGO SUR
COLEGIO SEBASTIAN EL CANO SAN BERNARDO;SANTIAGO SUR
COLEGIO  SAN JOSE DE CHICUREO;SANTIAGO NORTE
COLEGIO PARTICULAR MELFORD COLLEGE;SANTIAGO NORTE
ESC. PART. CRISTIANO ORIENTE;SANTIAGO PONIENTE
LICEO BICENTENARIO DE EXCELENCIA PATRICIO MEKIS DE PADRE HURTADO;TALAGANTE
ESC. BASICA LA PRADERA DE CURACAVI;TALAGANTE
COLEGIO METODISTA DE SANTIAGO;SANTIAGO CENTRO
ESC.PART. TALLERES PREVOCACIONALES PADRE HURT;SANTIAGO PONIENTE
COLEGIO AUSTRALIA;CORDILLERA
COLEGIO  LATINOAMERICANO;CORDILLERA
COLEGIO SANTIAGO;CORDILLERA
COLEGIO PART. CARDENAL CARLOS OVIEDO CAVADA;SANTIAGO PONIENTE
COLEGIO PARTICULAR ALICANTE;SANTIAGO PONIENTE
COLEGIO BICENTENARIO SANTA MARIA DE PAINE;SANTIAGO SUR
COLEGIO SAINT CHARLES COLLEGE LA FLORIDA;CORDILLERA
COLEGIO PARTICULAR NOVO MUNDO;SANTIAGO NORTE
COLEGIO PARTICULAR SAN SEBASTIAN DE QUILICURA;SANTIAGO NORTE
COLEGIO `EMPRENDER OBISPO ALVEAR`;CORDILLERA
ESC.BASICA PART. ACONCAGUA DE PUDAHUEL;SANTIAGO PONIENTE
COLEGIO QUINTO CENTENARIO CORDILLERA;CORDILLERA
COLEGIO BETTERLAND SCHOOL;SANTIAGO ORIENTE
CENTRO POLITECNICO PARTICULAR CONCHALI;SANTIAGO NORTE
COL.  PART. SALES. EL PATROCINIO DE SAN JOSE;SANTIAGO ORIENTE
ESCUELA ESPECIAL MARIO BAEZA;SANTIAGO PONIENTE
COLEGIO POLIV. SAN BERNARDO ABAD;SANTIAGO SUR
COLEGIO PARTICULAR IGNACIO SERRANO;SANTIAGO SUR
ESCUELA BASICA PART SANTA MARIA DE ESMERALDA;SANTIAGO NORTE
COLEGIO PARTICULAR FORJADORES;TALAGANTE
COLEGIO PART. SOCHIDES RENCA;SANTIAGO PONIENTE
CENTRO EDUCACIONAL SAN CARLOS DE ARAGON;CORDILLERA
COLEGIO TALAGANTE GARDEN SCHOOL;TALAGANTE
COLEGIO VALLE DE MALLARAUCO;TALAGANTE
CENTRO EDUC. NINO DIOS DE MALLOCO;TALAGANTE
COLEGIO SALTAIRAM;CORDILLERA
COLEGIO TREBULCO;TALAGANTE
COLEGIO PART. ANDINO ANTUQUELEN;CORDILLERA
COLEGIO POLIVALENTE FALCON COLLEGE;SANTIAGO PONIENTE
COLEGIO ALTO GABRIELA;CORDILLERA
COLEGIO CTRO. INTEG  ADULTOS ALTAZOL;SANTIAGO CENTRO
COLEGIO POLIVALENTE AGUSTINIANO DE EL BOSQUE;SANTIAGO SUR
ESC. BAS. PART.  JERUSALEN;SANTIAGO NORTE
ESCUELA DE PARVULOS EL PORVENIR;SANTIAGO PONIENTE
COLEGIO PART. KING EDWARDS SCHOOL I;SANTIAGO PONIENTE
ESCUELA BASICA  Nº1817 ANIDA;CORDILLERA
COLEGIO PART. PADRE JOSE KENTENICH;CORDILLERA
COLEGIO  MAYOR DE PEÑALOLEN;SANTIAGO ORIENTE
COLEGIO JOSE LUIS LEGRANGE DE LA CISTERNA;SANTIAGO SUR
COLEGIO INSTITUTO O¦HIGGINS DE MAIPU;SANTIAGO PONIENTE
ESC. PART. ARTISTICA EL TRIGAL;SANTIAGO PONIENTE
ESC PART. SIGLO XXI DE LAMPA;SANTIAGO NORTE
ESC. BASICA  `SAN BENIGNO`;SANTIAGO NORTE
COLEGIO  MANQUECURA VALLE LO CAMPINO;SANTIAGO NORTE
ESCUELA BASICA PARTICULAR TRUPAN;SANTIAGO NORTE
INSTITUTO TECNOLOGICO SAN MATEO;SANTIAGO PONIENTE
COLEGIO SAN ANDRES DE MAIPU;SANTIAGO PONIENTE
COLEGIO DE ADULTOS JOSE ABELARDO NUNEZ;SANTIAGO NORTE
COLEGIO DE ADULTOS JOSE ABELARDO NUNEZ EL BOS;SANTIAGO SUR
ESC. BASICA PARTICULAR SAN PABLO;CORDILLERA
COLEGIO PART. GABRIELA MISTRAL SOCIEDAD EDUCA;SANTIAGO PONIENTE
COLEGIO PARTICULAR MARÍA AUXILIADORA DE SANTIAGO;SANTIAGO CENTRO
ESCUELA ESPECIAL DESPERTAR DE LO ESPEJO;SANTIAGO SUR
INSTITUTO DE EDUCACION DE ADULTOS MACUL;SANTIAGO ORIENTE
COL. PART. SAGRADO CORAZON DE JESUS DE LA RE;SANTIAGO ORIENTE
CARDENAL JUAN FRANCISCO FRESNO LARRAIN;CORDILLERA
CENTRO EDUCACIONAL ADULTOS KAIROS;TALAGANTE
COLEGIO PARTICULAR EL ALBA DE MACUL;SANTIAGO ORIENTE
ESCUELA PART.  CURACAVI COLLEGE;TALAGANTE
EJERCITO LIBERTADOR DE CERRILLOS;SANTIAGO PONIENTE
COLEGIO MONTE OLIVO DE PUENTE ALTO;CORDILLERA
COLEGIO PART. JOSEFINO SANTISIMA TRINIDAD;SANTIAGO ORIENTE
COLEGIO SANTA BARBARA H.S.;SANTIAGO NORTE
COLEGIO POLIV. SAN CRISTOBAL APOSTOL;TALAGANTE
ESC. ESP. Y BAS. FRANCES DE LA PINTANA;CORDILLERA
ESC. BASICA PART. BOSTON COLLEGE LA FARFANA;SANTIAGO PONIENTE
COLEGIO SOCHIDES;CORDILLERA
ESC BASICA PART EMILIA GONZALEZ ESPINOZA;SANTIAGO SUR
COLEGIO PARTICULAR ALTAZOR;CORDILLERA
ESC BASICA PART SAN JOSE DE LA FAMILIA;CORDILLERA
ESCUELA BAS. Y ESP. ANTILLANCA DE TALAGANTE;TALAGANTE
COLEGIO EL RACO;CORDILLERA
ESC. DE PARV. Y ESP. PART. CENTILEN;CORDILLERA
ESCUELA BASICA PART. SAN JORGE DE PUDAHUEL;SANTIAGO PONIENTE
COLEGIO PART. FAMILIA DE NAZARETH;CORDILLERA
COLEGIO PARTICULAR MIRADOR;CORDILLERA
COLEGIO JESUS SERVIDOR;SANTIAGO ORIENTE
LICEO TECNICO PROFESIONAL DE BUIN;SANTIAGO SUR
INSTITUTO SAN MIGUEL;SANTIAGO NORTE
MARY ANNE SCHOOL DE QUILICURA;SANTIAGO NORTE
COLEGIO PART. SAN PEDRO DE QUILICURA;SANTIAGO NORTE
ESC. PART. PABLO APOSTOL DE BUIN;SANTIAGO SUR
COLEGIO PADRE CHAMINADE;CORDILLERA
ESCUELA BASICA N°1889 BARRIE MONTESSORI Nº 2;SANTIAGO ORIENTE
COLEGIO PEDRO APOSTOL;CORDILLERA
COLEGIO POLIVALENTE SAINT PETER COLLEGE;CORDILLERA
ESC. BAS. Y ESP. NUEVA INTEGRAL ALTAZOR;TALAGANTE
COLEGIO PART. SWEDENBORG COLLEGE;SANTIAGO ORIENTE
COLEGIO ADULTOS  ALFRED NOBEL;SANTIAGO PONIENTE
ESCUELA BASICA Y ESPECIAL N° 1905 JACARANDA;SANTIAGO PONIENTE
COLEGIO  MANQUECURA PUENTE ALTO;CORDILLERA
ESCUELA BAS. MUNIC. CUYUNCAVI;TALAGANTE
ESCUELA BASICA N°1906 THE INTERNATIONAL PREPARATORY SCHOOL;SANTIAGO ORIENTE
COLEGIO PART. NEW LITTLE COLLEGE;CORDILLERA
COLEGIO PART. NTRA. SRA. MARIA INMACULADA DEL;SANTIAGO SUR
ESC. BAS Y ESP. N° 113 SAN LORENZO DE ISLA DE MAIPO;TALAGANTE
COLEGIO AMERICAN BRITISH COLLEGE;CORDILLERA
ESCUELA ESPECIAL HOSPITAL FELIX BULNES;SANTIAGO ORIENTE
COLEGIO EVEREST;SANTIAGO ORIENTE
COLEGIO  INSTITUTO PASCAL;SANTIAGO ORIENTE
COLEGIO HIGHLANDS;SANTIAGO NORTE
COLEGIO SAN MARTIN DE PORRES DE LA PINTANA;CORDILLERA
ESCUELA INSTITUTO RAMON FREIRE;SANTIAGO PONIENTE
COLEGIO PART. CORAZON DE MARIA DE SAN MIGUEL;SANTIAGO CENTRO
COLEGIO POLIVALENTE ELISA VALDES;CORDILLERA
ESCUELA BASICA  N°1921 SISTER VERENANCE;SANTIAGO PONIENTE
COLEGIO OXFORD;SANTIAGO PONIENTE
COLEGIO PART. MANSO DE VELASCO MELIPILLA;TALAGANTE
COLEGIO MADRE DE LA DIVINA PROVIDENC;SANTIAGO ORIENTE
COLEGIO DE LA INMACULADA CONCEPCIÓN;SANTIAGO SUR
COLEGIO O`HIGGINS;TALAGANTE
COLEGIO CORDILLERA DE LOS ANDES;SANTIAGO SUR
COLEGIO LOS ALPES MAIPU;SANTIAGO PONIENTE
COLEGIO PART. ALCANTARA DE LA FLORIDA;CORDILLERA
COLEGIO PART. ALCANTARA DE LA CORDILLERA;CORDILLERA
LINCOLN COLLEGE LA FLORIDA;CORDILLERA
ESC. BASICA MUNICIPAL PAULA JARAQUEMADA ALQUI;SANTIAGO SUR
COLEGIO PART. ANDARES DE LA FLORIDA;CORDILLERA
COLEGIO PART. MANANTIAL DE LA FLORIDA;CORDILLERA
COLEGIO PART. INSTITUTO CORINTIO;SANTIAGO SUR
COLEGIO PART. NEW HEINRICH HIGH SCHOOL;SANTIAGO ORIENTE
COLEGIO ALCÁNTARA DE LOS ALTOS DE PEÑALOLEN;SANTIAGO ORIENTE
COLEGIO PART. LOS ANGELES SANTIAGO DE SAN MIG;SANTIAGO CENTRO
COLEGIO PART. PATRONA SENORA DE LOURDES;CORDILLERA
COLEGIO PART. ALTAMIRA-ADULTOS;SANTIAGO ORIENTE
COLEGIO PARTICULAR ANTILHUE;CORDILLERA
ESCUELA PART. NAHUEL;SANTIAGO SUR
LICEO PART. SALESIANO MANUEL ARRIARAN BARROS;SANTIAGO SUR
ESCUELA PART. SANTA TERESA DE QUILICURA;SANTIAGO NORTE
CENTRO EDUCACIONAL DE ADULTOS SAN ALFONSO;CORDILLERA
CENTRO EDUC. DE ADULTOS ISABEL LA CATOLICA;CORDILLERA
COLEGIO PART. ACROPOLIS;CORDILLERA
ESCUELA BASICA PARTICULAR SAN JOSE DE  MELIP¦;TALAGANTE
COLEGIO NTRA. SRA. DEL CARMEN DE MAIPU;SANTIAGO PONIENTE
COLEGIO PART. ALICANTE DEL ROSAL;SANTIAGO PONIENTE
COLEGIO LIAHONA CORDILLERA;CORDILLERA
CENTRO DE EDUC. INTEGRADA DE ADULTOS TALAGANT;TALAGANTE
CENTRO EDUC. PRINCIPADO DE ASTURIA ADULTO;CORDILLERA
LINCOLN COLLEGE SAN MARTIN;SANTIAGO PONIENTE
COLEGIO SAN JORGE DE LAS CONDES;SANTIAGO ORIENTE
LICEO NACIONAL DE MAIPU;SANTIAGO PONIENTE
COLEGIO PARTICULAR DE ADULTOS SANTA MARIA DEL TRABAJO;SANTIAGO PONIENTE
COLEGIO POLIV. CARDENAL JOSE MARIA CARO;CORDILLERA
COLEGIO BICENTENARIO ARZOBISPO CRESCENTE ERRAZURIZ;CORDILLERA
COLEGIO POLIV. ARZOBISPO MANUEL VICUNA;SANTIAGO CENTRO
COLEGIO PART. ROYAL AMERICAN SCHOOL;SANTIAGO PONIENTE
ESCUELA BASICA ANA FRANK;SANTIAGO NORTE
COLEGIO POLIV. DIEGO PORTALES DE MAIPU;SANTIAGO PONIENTE
COLEGIO PARTICULAR BLUMENTHAL;TALAGANTE
ESCUELA B-SICA PUCARA LASANA;SANTIAGO NORTE
COLEGIO RELIGIOSO SANTA MARGARITA;SANTIAGO CENTRO
ESC. BAS. PART. ERNESTINA KRISCHUK;CORDILLERA
ESC. PART. ALBERT SCHWEITZER;CORDILLERA
COLEGIO PART. ANTUPIREN;SANTIAGO ORIENTE
ESC. BAS. PART. LAS NACIONES;SANTIAGO PONIENTE
LICEO MUNICIP. DE ADULTOS PEDRO J. RODRIGUEZ;SANTIAGO NORTE
COLEGIO SAYEN;TALAGANTE
COLEGIO PART. ADULTOS INSTITUTO ICEL;SANTIAGO CENTRO
ESCUELA DE LAS ARTES Y LA TECNOLOGIA;SANTIAGO PONIENTE
LICEO SERGIO SILVA BASCUNAN;CORDILLERA
COLEGIO SAN MIGUEL ARCANGEL DE LAS CONDES;SANTIAGO ORIENTE
COLEGIO ADVENTISTA LA FLORIDA;CORDILLERA
COLEGIO PART. SAN ADRIAN DE QUILICURA;SANTIAGO NORTE
ESCUELA BASICA PARTICULAR CONTEMPORA;CORDILLERA
COLEGIO PART. PAN AMERICAN COLLEGE SANTIAGO;SANTIAGO CENTRO
ESCUELA BASICA N° 1986 SAINT PAUL MONTESSORI SCHOOL;SANTIAGO ORIENTE
ESCUELA PART. ROSA JARAQUEMADA;SANTIAGO ORIENTE
ESCUELA BAS. MY GARDEN SCHOOL;SANTIAGO PONIENTE
ESC. BAS. Y ESP. CELEI;SANTIAGO PONIENTE
COLEGIO PART. SAGRADO CORAZON DE TALAGANTE;TALAGANTE
ESCUELA PART. SAN MARCELO N_ 3;CORDILLERA
COLEGIO DEL VALLE;SANTIAGO PONIENTE
ESC. PART. EL ARRAYAN DE MAIPU;SANTIAGO PONIENTE
COLEGIO DIVINA PASTORA NUNOA;SANTIAGO ORIENTE
COLEGIO POLIVALENTE NOVO HORIZONTE;SANTIAGO NORTE
LICEO BICENTENARIO CHACABUCO;SANTIAGO NORTE
SAN IGNACIO COLLEGE;SANTIAGO SUR
COLEGIO DE ADULTOS PART. VASCO DE GAMA;SANTIAGO CENTRO
COLEGIO CENTRO EDUC. Y FAMILIAR PTE ALTO;CORDILLERA
COLEGIO NOBEL GABRIELA MISTRAL;SANTIAGO SUR
COLEGIO INTERCULTURAL TREMEMN;SANTIAGO PONIENTE
COLEGIO MANANTIAL DE SAN MIGUEL;SANTIAGO CENTRO
COLEGIO SANTIAGO DE PUDAHUEL;SANTIAGO PONIENTE
ESCUELA PART. INSTITUTO S.A;CORDILLERA
LICEO JOSE ABELARDO NUÑEZ Nº 4;SANTIAGO NORTE
ESC. EVANG. PENTECOSTAL DR. WILLIS C. HOOVER;SANTIAGO ORIENTE
ESCUELA PARTICULAR SUBVENCIONADA SAN JORGE DE COLINA;SANTIAGO NORTE
ESCUELA BAS. SAN SEBASTIAN DE COLINA;SANTIAGO NORTE
ESCUELA BASICA NEHUEN;TALAGANTE
COLEGIO CENTRO EDUCACIONAL ROUSSEAU;SANTIAGO PONIENTE
COLEGIO TERRA AUSTRALIS;SANTIAGO PONIENTE
COLEGIO POLIV. JERUSALEN DE LAMPA;SANTIAGO NORTE
ESCUELA BASICA TERRA DI BIMBI;TALAGANTE
COLEGIO PADRE PEDRO ARRUPE SAGRADA FAMILIA;SANTIAGO NORTE
COLEGIO DE ADULTOS LONDON DE LA FLORIDA;CORDILLERA
ESCUELA BASICA ALBORADA SCHOOL;TALAGANTE
COLEGIO NUEVO HORIZONTE DE PUENTE ALTO;CORDILLERA
LICEO DE ADULTOS CEIA DE LA PINTANA;CORDILLERA
ESCUELA PART. SPRING COLLEGE N_ 2;SANTIAGO CENTRO
ESCUELA PART. PARTHENON COLLEGE;TALAGANTE
COLEGIO SEMPER ALTIUS;CORDILLERA
COLEGIO DE ADULTOS CARELMAPU DE CONCHALI;SANTIAGO NORTE
ESC. BAS. Y ESP. NTRA. SRA. DE LAS NIEVES;SANTIAGO SUR
ESCUELA BASICA N°2047 MIRASOL DE SANTIAGO;SANTIAGO CENTRO
ESC. ESPECIAL HOSPITAL SAN JUAN DE DIOS;SANTIAGO CENTRO
CENTRO EDUC. PADRE ALBERTO HURTADO DE SAN BER;SANTIAGO SUR
COLEGIO PALMARES;SANTIAGO NORTE
COLEGIO TERCER MILENIO;SANTIAGO NORTE
ESCUELA BAS. Y ESP. EDUCAR;TALAGANTE
ESC. BASICA Nº 136 SAN SEBASTIAN DE PAINE;SANTIAGO SUR
COLEGIO DE AD. SANTA MARIA DEL TRABAJO DE EST;SANTIAGO PONIENTE
CENTRO EDUCACIONAL DE ADULTOS PADRE ALBERTO HURTADO;TALAGANTE
COLEGIO DREYSE BELSER;TALAGANTE
COLEGIO JUAN LUIS UNDURRAGA ANINAT;SANTIAGO NORTE
ESCUELA BAS. AMANKAY DE LAMPA;SANTIAGO NORTE
CENTRO POLITEC. CARLOS CONDELL DE LA CISTERNA;SANTIAGO SUR
COLEGIO ALICANTE DEL SOL;CORDILLERA
COLEGIO ALICANTE DE LA FLORIDA;CORDILLERA
COLEGIO ECOLOGICO PAINE;SANTIAGO SUR
COLEGIO BICENTENARIO MODERNO PAINE;SANTIAGO SUR
ESC.BASICA Y ESP.MARIA DE LOS ANGELES DE BUIN;SANTIAGO SUR
ESCUELA BAS. KINGS SCHOOL;SANTIAGO SUR
ESCUELA BASICA Y ESPECIAL N° 2078 GENESIS 2005;SANTIAGO ORIENTE
COLEGIO SANTA BARBARA COLLEGE;SANTIAGO SUR
COLEGIO DE AD. INSTITUTO NUEVA IMAGEN;TALAGANTE
COLEGIO EMMANUEL HIGH SCHOOL;CORDILLERA
COLEGIO DE ADULTOS INSTITUTO NUEVO BILBAO;SANTIAGO ORIENTE
INSTITUTO DE EDUCACIÓN DE ADULTOS LA CASTRINA;SANTIAGO CENTRO
COLEGIO  SAN CARLOS DE QUILICURA;SANTIAGO NORTE
ESCUELA PART. SAN JOSE DE LAMPA;SANTIAGO NORTE
ESCUELA ESPECIAL N 2086 HOSPITAL CLINICO PONTIFICIA UNIVERSIDAD CATÓLICA DE CHILE;SANTIAGO CENTRO
COLEGIO LO BARNECHEA BICENTENARIO;SANTIAGO ORIENTE
ESCUELA SANTA TERESA DE LOS ANDES;SANTIAGO SUR
ESCUELA BAS. Y ESP. LIKAN-RAY DE LA PINTANA;CORDILLERA
ESCUELA  SAN PEDRO VALLE GRANDE;SANTIAGO NORTE
COLEGIO  MANQUECURA CIUDAD DE LOS VALLES;SANTIAGO PONIENTE
COLEGIO DE ADULTOS ALFRED NOBEL EL BOSQUE;SANTIAGO SUR
COLEGIO ATENAS;CORDILLERA
COLEGIO DE ADULTOS INSTITUTO ROGERIANO;CORDILLERA
COLEGIO DE ADULTO LAURA VICUNA DE RENCA;SANTIAGO PONIENTE
COLEGIO DE AD. SAN JAVIER DE SAN MIGUEL;SANTIAGO CENTRO
COLEGIO DE AD. INSTITUTO HUMBOLDT;CORDILLERA
ESCUELA BAS. LICARITO;CORDILLERA
CENTRO EDUC. REGULAR DE ADULTOS CEDEA;CORDILLERA
ESCUELA BAS. SAN JOSE DE PENALOLEN;SANTIAGO ORIENTE
COLEGIO DE ADULTOS SEMBRADOR SAN BENITO;SANTIAGO NORTE
COLEGIO SAINT ANDREW;SANTIAGO ORIENTE
COLEGIO EL BOSQUE DE RENCA;SANTIAGO PONIENTE
COLEGIO DE ADULTOS PRESBITERIANO DE MAIPU;SANTIAGO PONIENTE
COLEGIO DE ADULTOS HERNANDO DE MAGALLANES;CORDILLERA
COLEGIO PEUMAYEN;TALAGANTE
COLEGIO LAS AMERICAS DE PAINE;SANTIAGO SUR
ESC. BAS. Y ESP. SAN ANDRES DE PENAFLOR;TALAGANTE
COLEGIO SANTIAGO - QUILICURA;SANTIAGO NORTE
ESC. DE PARV. Y ESP. PUKARAY;SANTIAGO SUR
COLEGIO TUPAHUE;CORDILLERA
ESCUELA BÁSICA N 149 SAN MARCEL;SANTIAGO SUR
ESCUELA BAS. MARIA JESUS;SANTIAGO ORIENTE
ESC. BAS. Y ESP. CHRIST SCHOOL DE PUDAHUEL;SANTIAGO PONIENTE
COLEGIO QUIMAY;SANTIAGO ORIENTE
ESC.BAS. EMPRENDER LARAPINTA;SANTIAGO NORTE
COLEGIO DEL REAL;SANTIAGO PONIENTE
ESCUELA BAS. VILLA SAN IGNACIO;SANTIAGO PONIENTE
COLEGIO DE AD. ANTONIO ACEVEDO;SANTIAGO CENTRO
ESC. BAS. LA CANTERA DE MAPUHUE;CORDILLERA
COLEGIO  FITZROY COLLEGE;SANTIAGO SUR
ESCUELA BASICA SAN PEDRO APOSTOL DE PAINE;SANTIAGO SUR
ESCUELA BASICA N°2145 COLEGIO DUNALASTAIR PEÑALOLÉN;SANTIAGO ORIENTE
LICEO MUNICIPAL BICENTENARIO DE BATUCO;SANTIAGO NORTE
ESCUELA BAS. AKORI;SANTIAGO PONIENTE
COLEGIO SAN JOSE DE CERRILLOS;SANTIAGO PONIENTE
COLEGIO POLIVALENTE SAN PEDRO DE QUILICURA;SANTIAGO NORTE
ESCUELA BASICA N° 2150, COLEGIO MOUNIER;SANTIAGO ORIENTE
ESCUELA BAS. FALCON COLLEGE LITTLE;SANTIAGO PONIENTE
COLEGIO DE AD. EDUCAP;SANTIAGO PONIENTE
ESCUELA ESP. MI MUNDO EN PALABRAS DE BUIN;SANTIAGO SUR
COLEGIO SAN JUAN DIEGO DE GUADALUPE;SANTIAGO PONIENTE
CENTRO DE EDUCACIÓN DE ADULTOS BERNARDO O´HIGGINS DE MAIPÚ;SANTIAGO PONIENTE
CENTRO EDUC. GOYENECHEA;SANTIAGO PONIENTE
COLEGIO DE ADULTOS ROCKET;SANTIAGO ORIENTE
ESCUELA BAS. ECHAURREN N° 2;SANTIAGO PONIENTE
ESCUELA BASICA PARTICULAR PAICAVI DE LAMPA;SANTIAGO NORTE
COLEGIO DEL VERBO DIVINO DE CHICUREO;SANTIAGO NORTE
ESCUELA DE PARV. Y ESP. AMANECER DE EL BOSQUE;SANTIAGO SUR
ESCUELA BAS. SAN ESTEBAN DE MELIPILLA;TALAGANTE
ESCUELA BAS. CRISTIANO EL SEMBRADOR;SANTIAGO NORTE
ESCUELA BASICA MIRAFLORES DE LAMPA;SANTIAGO NORTE
ESCUELA BAS. MISIONERO DE AGOSTINI;CORDILLERA
COLEGIO SANTA MARIA GORETTI DE PADRE HUR;TALAGANTE
ESCUELA ESP. FLORECER;TALAGANTE
LINCOLN COLLEGE PUDAHUEL;SANTIAGO PONIENTE
COLEGIO SAINT LOUIS SCHOOL;SANTIAGO PONIENTE
COLEGIO ALTO DEL VALLE;SANTIAGO SUR
ESCUELA BAS. VALLE VERDE;SANTIAGO NORTE
ESCUELA BAS. REINA NORTE;SANTIAGO NORTE
ESCUELA BASICA ARISTA VITAE;SANTIAGO SUR
COLEGIO DE ADULTOS ANTU-ANAY;SANTIAGO ORIENTE
LICEO POLIVALENTE MUNICIPAL DE LA FLORIDA;CORDILLERA
ESCUELA BAS. INTEGRAL ENLACES DE LAMPA;SANTIAGO NORTE
ESCUELA LA ARAUCARIA DE MAIPU;SANTIAGO PONIENTE
COLEGIO ENRIQUE ALVEAR DE CERRO NAVIA;SANTIAGO PONIENTE
ESCUELA BAS. PEÑIHUEN ANDINO;CORDILLERA
COLEGIO MONTAHUE DE PEÑALOLEN;SANTIAGO ORIENTE
COLEGIO LINCOLN INTERN ACADEMY VALLE NORTE CHICUREO;SANTIAGO NORTE
EST. EDUC. PART. ARCANGEL GABRIEL N° 2;SANTIAGO CENTRO
COLEGIO ANTUQUENU ANDINO;CORDILLERA
C. INTEGRAL DE AD. PROFESORA TERESA MOYA REYE;CORDILLERA
COLEGIO DUNALASTAIR VALLE NORTE;SANTIAGO NORTE
ESC. BAS. NUEVA ESPERANZA DE EL BOSQUE;SANTIAGO SUR
ESC. BAS. EJERCITO DE SALVACION DE SANTIAGO;SANTIAGO CENTRO
ESC. PROFESOR FELIX ALVAREZ;SANTIAGO PONIENTE
COLEGIO SAN FRANCISCO DE ASIS DE SAN BERNARDO;SANTIAGO SUR
COLEGIO BICENTENARIO SAN ALBERTO HURTADO DE PUDAHUEL;SANTIAGO PONIENTE
LINCOLN COLLEGE SAN BERNARDO;SANTIAGO SUR
COLEGIO SAN FRANCISCO DE SALES;SANTIAGO PONIENTE
COLEGIO DE ADULTOS LOS LIBERTADORES DE MAIPU;SANTIAGO PONIENTE
COLEGIO SAN LUCAS DE LO ESPEJO;SANTIAGO SUR
ESCUELA PATRONA DE LOURDES;TALAGANTE
COLEGIO SOL DEL VALLE;SANTIAGO NORTE
COLEGIO NUEVA ERA SIGLO XXI SEDE PUENTE ALTO;CORDILLERA
COLEGIO INSTITUTO CALERA DE TANGO;SANTIAGO SUR
COLEGIO TEC. PROF. SAN RAMON LA CISTERNA;SANTIAGO SUR
ESCUELA BASICA NAMUNCURA;SANTIAGO PONIENTE
ESC. ALTAS CUMBRES DEL ROSAL;SANTIAGO PONIENTE
COLEGIO PUMAHUE CHICUREO;SANTIAGO NORTE
INSTITUTO SEMBRADOR DE PEÑAFLOR;TALAGANTE
COLEGIO HERMANOS CARRERA DE CHILE;SANTIAGO PONIENTE
COLEGIO NOVA TERRA;CORDILLERA
COLEGIO PREMILITAR CAPITAN IGNACIO CARRERA PINTO;TALAGANTE
ESCUELA BASICA Nº 2286 LAMPA;SANTIAGO NORTE
COLEGIO ESPECIAL HOSPITALARIO CON TODO EL COR;SANTIAGO ORIENTE
COLEGIO ALVARO LAVÍN;SANTIAGO PONIENTE
COLEGIO TERRAUSTRAL DEL SOL;SANTIAGO PONIENTE
ESCUELA ESPECIAL PARAISO;SANTIAGO NORTE
ESCUELA ESPECIAL FLORES DE BOLLENAR;TALAGANTE
COLEGIO SANTIAGO EMPRENDEDORES;SANTIAGO SUR
ESCUELA BASICA JOSE MARIA DE LA CRUZ;TALAGANTE
COLEGIO SCHULHAUS MONTESSORI;TALAGANTE
COLEGIO INSTITUTO RAMÓN FREIRE;SANTIAGO PONIENTE
ESCUELA BASICA ELIODORO MATTE OSSA;SANTIAGO SUR
COLEGIO LINCOLN COLLEGE HUECHURABA;SANTIAGO NORTE
COLEGIO INGLES SAN JOSE DE LINDEROS;SANTIAGO SUR
ESCUELA BASICA SAN JAVIER DEL BOSQUE;SANTIAGO SUR
LICEO TECNICO PROFESIONAL PATRICIO AYLWIN AZOCAR;SANTIAGO SUR
COLEGIO SAN FRANCISCO DE PAINE;SANTIAGO SUR
ESCUELA BASICA N°2327 CONDORES;SANTIAGO NORTE
